81.4900
84.0400
84.8600
85.6700
85.7600
85.8100
86.8100
86.3200
85.6800
86.9500
87.4500
86.7100
85.9200
86.5800
86.9200
87.5300
87.0600
86.8500
87.4700
87.6300
87.5000
86.5900
87.4600
87.8100
87.0200
88.1700
87.6900
87.0100
86.7400
87.7600
86.9000
87.1100
86.6100
87.9700
87.6600
87.1300
88.1300
87.8700
88.1900
87.7200
87.9200
87.2300
87.1400
87.3800
87.6700
87.5300
88.3400
88.0900
87.6100
88.2100
