81.2000
83.9200
84.5100
84.7900
85.4300
85.2800
85.9900
85.1800
86.4800
86.6500
86.8000
87.1000
87.0900
87.1700
87.3900
87.4000
87.4800
87.6300
87.6700
87.4000
87.7100
87.5900
87.7500
87.9900
88.0800
87.9500
87.9900
88.0800
87.8900
88.3900
88.1600
88.0900
88.5200
88.3600
88.3800
88.0800
88.3900
88.3800
88.7000
88.2200
88.3200
88.7100
88.4500
88.3800
88.8500
88.5600
88.9700
88.4600
88.8600
88.3400
